insee,nom,wikipedia,surf_ha,cx,cy
40275,Saint-Maurice-sur-Adour,fr:Saint-Maurice-sur-Adour,957,-0.4661242306166112,43.79140582607514
40037,Benquet,fr:Benquet,2949,-0.5114209511703026,43.81915653650081
40055,Bretagne-de-Marsan,fr:Bretagne-de-Marsan,1318,-0.46512519541876823,43.833843555441824
40117,Grenade-sur-l'Adour,fr:Grenade-sur-l'Adour,1984,-0.425627715568802,43.79030191642865
40049,Bordères-et-Lamensans,fr:Bordères-et-Lamensans,1504,-0.3600623020640099,43.77713066040384
40070,Castandet,fr:Castandet,1680,-0.35127622621059845,43.80656618667211
40025,Bascons,fr:Bascons,1863,-0.4279721538123569,43.82912290442637
40175,Maurrin,fr:Maurrin,1351,-0.3763410296169022,43.82669642840836
40012,Artassenx,fr:Artassenx,549,-0.3965708160353506,43.8443998281014
40281,Saint-Pierre-du-Mont,fr:Saint-Pierre-du-Mont (Landes),2628,-0.5345437771629447,43.87274739990268
40192,Mont-de-Marsan,fr:Mont-de-Marsan,3667,-0.49961907757374463,43.90666003139965
40139,Laglorieuse,fr:Laglorieuse,1167,-0.41005531860590133,43.86214655649179
40178,Mazerolles,fr:Mazerolles (Landes),1591,-0.4326083823520099,43.884532618965366
40051,Bougue,fr:Bougue,2200,-0.3943557529299309,43.909225157922506
40103,Gaillères,fr:Gaillères,1409,-0.37372563628013833,43.93808087153594
40174,Mauries,fr:Mauries,549,-0.33167153708877933,43.61956258921276
40305,Sorbets,fr:Sorbets (Landes),1191,-0.32644352814693844,43.6408118915903
40022,Bahus-Soubiran,fr:Bahus-Soubiran,1474,-0.35088964053353744,43.67372652492251
32017,Aurensan,fr:Aurensan (Gers),635,-0.1954824672811777,43.61857029005152
32108,Corneillan,fr:Corneillan,849,-0.18567393498326973,43.65431328964514
32145,Gée-Rivière,fr:Gée-Rivière,272,-0.18929966588079858,43.67657254508498
32004,Arblade-le-Bas,fr:Arblade-le-Bas,759,-0.17016644920481128,43.704300645030095
32170,Labarthète,fr:Labarthète,1108,-0.16425044036267117,43.626156801140525
32398,Saint-Mont,fr:Saint-Mont,1258,-0.13744542200357537,43.649493271462205
32378,Saint-Germé,fr:Saint-Germé,955,-0.14696195364734455,43.675863084846696
32439,Tarsac,fr:Tarsac,454,-0.1119776751625641,43.666937981229395
32344,Riscle,fr:Riscle,3189,-0.06944308357025507,43.6453900640796
32070,Cahuzac-sur-Adour,fr:Cahuzac-sur-Adour,674,-0.027897875642628404,43.638108114619854
32161,Izotges,fr:Izotges,304,-0.017688956996477587,43.6545338698578
32443,Termes-d'Armagnac,fr:Termes-d'Armagnac,1005,-0.019013471762667537,43.677114484186674
32209,Lelin-Lapujolle,fr:Lelin-Lapujolle,1359,-0.1353792359751343,43.70747507822603
32093,Caumont,fr:Caumont (Gers),714,-0.10915486778134625,43.690211115102116
32380,Saint-Griède,fr:Saint-Griède,760,-0.09610563868468935,43.726448841973586
32220,Luppé-Violles,fr:Luppé-Violles,770,-0.14745334122986356,43.733636062786864
32191,Lanne-Soubiran,fr:Lanne-Soubiran,676,-0.10262958017105718,43.746697495621646
32222,Magnan,fr:Magnan (Gers),1143,-0.11848448011898245,43.76396329076573
32244,Maulichères,fr:Maulichères,621,-0.0859868485780371,43.686539125806135
32414,Sarragachies,fr:Sarragachies,1286,-0.05033460719792181,43.6846697327365
32390,Saint-Martin-d'Armagnac,fr:Saint-Martin-d'Armagnac,1087,-0.06430107128985976,43.711776305129355
32437,Sorbets,fr:Sorbets (Gers),935,-0.01575317802001181,43.71299566354717
32005,Arblade-le-Haut,fr:Arblade-le-Haut,1235,-0.058384728711710215,43.73740594020943
32458,Urgosse,fr:Urgosse,678,-0.021306432002567828,43.73800025069546
32296,Nogaro,fr:Nogaro,1124,-0.03724198547226067,43.75819632582166
40329,Le Vignau,fr:Le Vignau,1107,-0.28951100602413865,43.78087767202318
40238,Pujo-le-Plan,fr:Pujo-le-Plan,1867,-0.342663130789118,43.86071371440383
40255,Saint-Cricq-Villeneuve,fr:Saint-Cricq-Villeneuve,1571,-0.34967003046487277,43.89793241861894
40258,Sainte-Foy,fr:Sainte-Foy (Landes),911,-0.32634141239710557,43.93648008764016
40331,Villeneuve-de-Marsan,fr:Villeneuve-de-Marsan,2317,-0.3043922715090046,43.90469103764052
32310,Perchède,fr:Perchède,529,-0.14292581424022358,43.77271765047309
32291,Mormès,fr:Mormès,914,-0.1498025660948753,43.79558221859734
32202,Laujuzan,fr:Laujuzan,1147,-0.11620960214013955,43.80195499148887
32274,Monlezun-d'Armagnac,fr:Monlezun-d'Armagnac,651,-0.14272489801382385,43.82396686419099
32246,Maupas,fr:Maupas (Gers),987,-0.12912838402814486,43.84244438982773
32094,Caupenne-d'Armagnac,fr:Caupenne-d'Armagnac,2163,-0.06986643291534579,43.783222780398546
32408,Salles-d'Armagnac,fr:Salles-d'Armagnac,621,-0.03987175675675612,43.80952546941422
32369,Sainte-Christie-d'Armagnac,fr:Sainte-Christie-d'Armagnac,2279,-0.005530729147905045,43.79244104621921
32305,Panjas,fr:Panjas,1994,-0.0751764297271788,43.828346467878546
32062,Bourrouillan,fr:Bourrouillan,870,-0.005750602450175044,43.827496377661674
32127,Estang,fr:Estang,2276,-0.10468716927373985,43.881449903634596
32211,Lias-d'Armagnac,fr:Lias-d'Armagnac,1204,-0.06463906828685195,43.86443614797513
32025,Ayzieu,fr:Ayzieu,1382,-0.02537031851371256,43.85776190520573
32236,Marguestau,fr:Marguestau,321,-0.04036994803497418,43.88062051135533
32193,Larée,fr:Larée,1299,-0.057929479156813374,43.90582579773435
40323,Vert,fr:Vert (Landes),3998,-0.5998066819894474,44.089609774855084
40050,Bostens,fr:Bostens,774,-0.36896923654664837,43.97018538014336
40033,Bélis,fr:Bélis,2032,-0.4642870718011803,44.06360897799786
40058,Cachen,fr:Cachen,3574,-0.41689428967726827,44.072866545519844
40135,Labrit,fr:Labrit,7235,-0.5842092603497409,44.144648776184724
40297,Le Sen,fr:Le Sen,5095,-0.49396820890714205,44.13875758954463
40167,Luxey,fr:Luxey,16015,-0.5136711912768458,44.222845919208964
40137,Lacquy,fr:Lacquy,1922,-0.28258296165644164,43.95702876057379
40288,Sarbazan,fr:Sarbazan,2259,-0.31118455557933306,44.00982639912512
40267,Saint-Justin,fr:Saint-Justin (Landes),6647,-0.24230785954607423,43.99681404156964
40176,Mauvezin-d'Armagnac,fr:Mauvezin-d'Armagnac,467,-0.13022444351484536,43.95878156097499
40039,Betbezer-d'Armagnac,fr:Betbezer-d'Armagnac,802,-0.16705938976227547,43.98132331334826
40265,Saint-Julien-d'Armagnac,fr:Saint-Julien-d'Armagnac,1480,-0.13673601584300454,43.995338325129055
40087,Créon-d'Armagnac,fr:Créon-d'Armagnac,2128,-0.09073013701282931,43.99445497800554
40124,Herré,fr:Herré,2308,-0.03339581700826991,44.01617273762871
40327,Vielle-Soubiran,fr:Vielle-Soubiran,3293,-0.1723475160893913,44.05682897790699
40096,Estigarde,fr:Estigarde,2940,-0.11518912198019236,44.037104918735366
47286,Sauméjan,fr:Sauméjan,1977,-0.0204600469037428,44.2299327652393
33205,Illats,fr:Illats,2925,-0.38122809380472644,44.60692343480904
33537,Uzeste,fr:Uzeste,2612,-0.325314006897938,44.431545381368444
33244,Lignan-de-Bazas,fr:Lignan-de-Bazas,1114,-0.2770926850917327,44.43162786731582
33305,Le Nizan,fr:Le Nizan,1510,-0.2829749045853909,44.46863947355921
33270,Marimbault,fr:Marimbault,673,-0.2578507408328143,44.40946994942147
33507,Sauviac,fr:Sauviac (Gironde),1130,-0.1814909121779854,44.399488167211366
33017,Aubiac,fr:Aubiac (Gironde),563,-0.24286210518277584,44.466813495200746
33036,Bazas,fr:Bazas,3753,-0.2184941214221865,44.43827330264672
33391,Saint-Côme,fr:Saint-Côme (Gironde),603,-0.16961055424385524,44.42835753668169
33053,Birac,fr:Birac (Gironde),1016,-0.1385960316386342,44.4127339925166
33235,Lavazan,fr:Lavazan,896,-0.11714229183143658,44.390461746201616
33511,Sendets,fr:Sendets (Gironde),840,-0.09361632108230925,44.42657428754558
33178,Gajac,fr:Gajac,1226,-0.12681854760742184,44.43277683189318
33216,Lados,fr:Lados,653,-0.1488114392757459,44.47164806872617
33180,Gans,fr:Gans,703,-0.13189097118283427,44.45369618198529
33276,Masseilles,fr:Masseilles,676,-0.05841338137895402,44.40280455776576
33212,Labescau,fr:Labescau,601,-0.08993680851036062,44.451520588544625
33357,Roaillan,fr:Roaillan,1149,-0.2871240649845882,44.50339888845778
33504,Sauternes,fr:Sauternes (Gironde),1131,-0.3409082249258334,44.52906344493753
33060,Bommes,fr:Bommes,582,-0.34475335943044405,44.5532123170154
33164,Fargues,fr:Fargues (Gironde),1542,-0.29575286743629564,44.536125268289126
33279,Mazères,fr:Mazères (Gironde),1317,-0.25355570193367727,44.50353765803651
33116,Cazats,fr:Cazats,750,-0.2028815637680289,44.47301384713368
33130,Coimères,fr:Coimères,1291,-0.2119067792942965,44.497979968993505
33343,Pujols-sur-Ciron,fr:Pujols-sur-Ciron,753,-0.35296491394539325,44.57424383542187
33176,Gabarnac,fr:Gabarnac,536,-0.2604760011097652,44.61556350596922
33510,Semens,fr:Semens,368,-0.2329006145608589,44.61446498015167
33288,Monprimblanc,fr:Monprimblanc,497,-0.25689423320562027,44.634109867996365
33411,Saint-Germain-de-Grave,fr:Saint-Germain-de-Grave,615,-0.21383850065988505,44.61819741091265
33367,Saint-André-du-Bois,fr:Saint-André-du-Bois,1002,-0.18520284945182777,44.605358609146556
33299,Mourens,fr:Mourens,1069,-0.21119714458873934,44.64407938223695
33440,Saint-Martial,fr:Saint-Martial (Gironde),749,-0.17781131300400865,44.63434650671156
33074,Brouqueyran,fr:Brouqueyran,566,-0.18484013137829308,44.48833030269866
33021,Auros,fr:Auros,1527,-0.16297815767612647,44.50085014677822
33048,Berthez,fr:Berthez,604,-0.1310206938936707,44.480655502665904
33072,Brannens,fr:Brannens (Gironde),604,-0.1508912793054612,44.52165870591613
33346,Puybarban,fr:Puybarban,561,-0.07011931613017065,44.55430925186417
33254,Loupiac-de-la-Réole,fr:Loupiac-de-la-Réole,532,-0.044341802807799424,44.54096090615256
33054,Blaignac,fr:Blaignac,321,-0.0552189412455169,44.550437929311386
33403,Sainte-Foy-la-Longue,fr:Sainte-Foy-la-Longue,937,-0.14205645770661363,44.61564218793622
33427,Saint-Laurent-du-Bois,fr:Saint-Laurent-du-Bois,740,-0.13765635157283002,44.639077046637205
33479,Saint-Sève,fr:Saint-Sève,486,-0.02472170928739644,44.60477809731515
33213,La Brède,fr:La Brède,2328,-0.5369210883171581,44.67601673707324
33274,Martillac,fr:Martillac,1715,-0.5505757090562169,44.715938008471795
33192,Gradignan,fr:Gradignan,1572,-0.616590044264939,44.77295305308954
33522,Talence,fr:Talence,828,-0.5908734696400463,44.805794162412965
33448,Saint-Médard-d'Eyrans,fr:Saint-Médard-d'Eyrans,1277,-0.508827310359648,44.71313219961492
33023,Ayguemorte-les-Graves,fr:Ayguemorte-les-Graves,634,-0.48528604986621654,44.702576114728835
33118,Cénac,fr:Cénac (Gironde),748,-0.4572141471273068,44.78323465085439
33099,Carignan-de-Bordeaux,fr:Carignan-de-Bordeaux,875,-0.4718402038377662,44.809305787484945
33165,Fargues-Saint-Hilaire,fr:Fargues-Saint-Hilaire,703,-0.4385786383589848,44.8214239547448
33381,Saint-Caprais-de-Bordeaux,fr:Saint-Caprais-de-Bordeaux,1016,-0.4273790719391352,44.75474602312197
33263,Madirac,fr:Madirac,184,-0.3979903894721582,44.756104345246364
33408,Saint-Genès-de-Lombaud,fr:Saint-Genès-de-Lombaud,615,-0.37901848059857773,44.75593582510911
33245,Lignan-de-Bordeaux,fr:Lignan-de-Bordeaux,898,-0.4317668821677099,44.795967777458664
33061,Bonnetan,fr:Bonnetan,437,-0.4149775812554325,44.81808135449707
33363,Sadirac,fr:Sadirac,1905,-0.38339816777972446,44.784408566457095
33252,Loupes,fr:Loupes,495,-0.38364884083476436,44.81213380456192
33335,Le Pout,fr:Le Pout,390,-0.35761109879000935,44.80577729990183
33119,Cenon,fr:Cenon,567,-0.521405322227811,44.85499653846033
33013,Artigues-près-Bordeaux,fr:Artigues-près-Bordeaux,728,-0.4905465410888765,44.86114143609822
33535,Tresses,fr:Tresses,1182,-0.46482033348324014,44.8429009889396
33096,Carbon-Blanc,fr:Carbon-Blanc,392,-0.500224432395384,44.900262385187425
33554,Yvrac,fr:Yvrac,852,-0.46369565372875454,44.880498136837154
33397,Sainte-Eulalie,fr:Sainte-Eulalie (Gironde),920,-0.4789386839209398,44.90229993098007
33330,Pompignac,fr:Pompignac,1163,-0.4316721595443177,44.85365011198768
33293,Montussan,fr:Montussan,843,-0.4292691960718606,44.88347017223177
33003,Ambarès-et-Lagrave,fr:Ambarès-et-Lagrave,2477,-0.5003041399935292,44.94078231235949
33082,Cadillac-en-Fronsadais,fr:Cadillac-en-Fronsadais,379,-0.3737343309281511,44.96272519006486
33524,Tarnès,fr:Tarnès,145,-0.3568441841102764,44.97691978250099
33549,Villenave-de-Rions,fr:Villenave-de-Rions,255,-0.339376847532506,44.689993230165925
33098,Cardan,fr:Cardan (Gironde),423,-0.32165965634249327,44.68295257785709
33156,Escoussans,fr:Escoussans,512,-0.2750483164809112,44.6806492597267
33515,Soulignac,fr:Soulignac,1155,-0.29147563423834516,44.69669890405886
33152,Donzac,fr:Donzac (Gironde),442,-0.252426239074054,44.648827333922924
33464,Saint-Pierre-de-Bat,fr:Saint-Pierre-de-Bat,897,-0.21807587382997468,44.67031709201807
33008,Arbis,fr:Arbis,874,-0.2545411930878663,44.668040818657545
33189,Gornac,fr:Gornac,837,-0.18415994485421375,44.66400718764183
33215,Ladaux,fr:Ladaux,434,-0.24703832113869378,44.703628646234215
33092,Cantois,fr:Cantois,799,-0.2205177981889753,44.69249949999207
33409,Saint-Genis-du-Bois,fr:Saint-Genis-du-Bois,234,-0.18339519090428935,44.69843836932817
33292,Montignac,fr:Montignac (Gironde),647,-0.21802847092303348,44.712099625388035
33025,Baigneaux,fr:Baigneaux (Gironde),796,-0.19456032940336035,44.72512104890451
33140,Créon,fr:Créon (Gironde),798,-0.34748691113824715,44.77228771952977
33466,Saint-Quentin-de-Baron,fr:Saint-Quentin-de-Baron,882,-0.283318821878311,44.818673047405774
33043,Bellebat,fr:Bellebat,493,-0.2204919889341639,44.737610326376554
33196,Guillac,fr:Guillac (Gironde),304,-0.21108138107205582,44.80366591957876
33194,Grézillac,fr:Grézillac,778,-0.2172957585092174,44.82207339039046
33257,Lugaignac,fr:Lugaignac,381,-0.19363801700582378,44.81311003146303
33105,Castelviel,fr:Castelviel,804,-0.15264311257068988,44.66690086034744
33131,Coirac,fr:Coirac,574,-0.17450475198145868,44.684824000189664
33275,Martres,fr:Martres (Gironde),304,-0.16507610879637716,44.706685214395264
33379,Saint-Brice,fr:Saint-Brice (Gironde),574,-0.14273501182295342,44.69341277847825
33149,Daubèze,fr:Daubèze,570,-0.13360315304573137,44.711579749223525
33129,Cleyrac,fr:Cleyrac,607,-0.03882599589584727,44.720074782804225
33350,Rauzan,fr:Rauzan,645,-0.12614221039313403,44.778180321269986
33375,Saint-Aubin-de-Branne,fr:Saint-Aubin-de-Branne,550,-0.17236059885543864,44.81053252397641
33421,Saint-Jean-de-Blaignac,fr:Saint-Jean-de-Blaignac,573,-0.13347361616794026,44.80494279390447
33488,Saint-Vincent-de-Pertignas,fr:Saint-Vincent-de-Pertignas,761,-0.11187714527459877,44.79768157393275
33401,Sainte-Florence,fr:Sainte-Florence (Gironde),323,-0.09193875740894474,44.81812172952688
33361,Ruch,fr:Ruch,1461,-0.02736999236304889,44.77419679200284
33282,Mérignas,fr:Mérignas,961,-0.08432369534969958,44.78649354407804
33064,Bossugan,fr:Bossugan,243,-0.045999760535752554,44.790424557006645
33460,Saint-Pey-de-Castets,fr:Saint-Pey-de-Castets,1108,-0.06567963448252032,44.812759273886826
33153,Doulezon,fr:Doulezon,754,-0.0009045257760516238,44.79239584369526
33344,Pujols,fr:Pujols (Gironde),737,-0.03345246095273673,44.80594664992954
33303,Nérigean,fr:Nérigean,1026,-0.282868474942195,44.84156356908386
33079,Cadarsac,fr:Cadarsac,229,-0.28385466840314755,44.86313071352765
33015,Arveyres,fr:Arveyres,1745,-0.2679785785757911,44.901861513908145
33531,Tizac-de-Curton,fr:Tizac-de-Curton,405,-0.24339532757367902,44.825003666489565
33185,Génissac,fr:Génissac,1420,-0.2522973509700294,44.85626574623754
33298,Moulon,fr:Moulon (Gironde),1330,-0.22259484521314266,44.84207397995348
33071,Branne,fr:Branne (Gironde),241,-0.17965972606483174,44.827527286844074
33480,Saint-Sulpice-de-Faleyrens,fr:Saint-Sulpice-de-Faleyrens,2000,-0.18845416697456244,44.86183863962089
33414,Saint-Germain-de-la-Rivière,fr:Saint-Germain-de-la-Rivière,391,-0.33257575442923765,44.944017530743096
33356,La Rivière,fr:La Rivière (Gironde),316,-0.3160094147661988,44.9371643609715
33451,Saint-Michel-de-Fronsac,fr:Saint-Michel-de-Fronsac,553,-0.3044125357392942,44.926275095110846
33174,Fronsac,fr:Fronsac (Gironde),1521,-0.27412528628985294,44.930472226353594
33365,Saint-Aignan,fr:Saint-Aignan (Gironde),274,-0.2979651253612827,44.94805753291463
33364,Saillans,fr:Saillans (Gironde),621,-0.27095623561759413,44.95972346943804
33548,Villegouge,fr:Villegouge,1377,-0.3128185788476132,44.97126505437497
33243,Libourne,fr:Libourne,2063,-0.22922067702560212,44.91111003842612
33328,Pomerol,fr:Pomerol,623,-0.20507839904271485,44.931006781845355
33302,Néac,fr:Néac,714,-0.17744645002928439,44.94351903879937
33078,Cabara,fr:Cabara,347,-0.1645181250866775,44.8345812442725
33546,Vignonet,fr:Vignonet,420,-0.14971358370338098,44.850397420696794
33485,Sainte-Terre,fr:Sainte-Terre,1411,-0.114261853346536,44.836183712700624
33459,Saint-Pey-d'Armens,fr:Saint-Pey-d'Armens,428,-0.12229126805022159,44.85460234489997
33426,Saint-Laurent-des-Combes,fr:Saint-Laurent-des-Combes (Gironde),386,-0.13919757208119132,44.877580075847774
33394,Saint-Émilion,fr:Saint-Émilion,2696,-0.16722026806970322,44.90308415322944
33420,Saint-Hippolyte,fr:Saint-Hippolyte (Gironde),442,-0.12135852174525169,44.87257506123406
33396,Saint-Étienne-de-Lisse,fr:Saint-Étienne-de-Lisse,704,-0.094582548279695,44.88104004045065
33384,Saint-Christophe-des-Bardes,fr:Saint-Christophe-des-Bardes,772,-0.12023508828560034,44.898531193462446
33127,Civrac-sur-Dordogne,fr:Civrac-sur-Dordogne,193,-0.07757486900998996,44.82928019295605
33437,Saint-Magne-de-Castillon,fr:Saint-Magne-de-Castillon,1399,-0.07441631493016299,44.85533771600147
33390,Sainte-Colombe,fr:Sainte-Colombe (Gironde),408,-0.06299736423716316,44.880908552230174
33406,Saint-Genès-de-Castillon,fr:Saint-Genès-de-Castillon,684,-0.06088480094209631,44.90052676626473
33461,Saint-Philippe-d'Aiguille,fr:Saint-Philippe-d'Aiguille,590,-0.03862340316994998,44.91515047069262
33386,Saint-Cibard,fr:Saint-Cibard,351,-0.022715927452171342,44.94152951178215
33526,Tayac,fr:Tayac,719,-0.02098931591008254,44.9604138476753
56119,Locoal-Mendon,fr:Locoal-Mendon,4486,-3.108653511445191,47.70053598161429
33338,Prignac-en-Médoc,fr:Prignac-en-Médoc,753,-0.911839405046244,45.317611771476585
17311,Saint-Augustin,fr:Saint-Augustin (Charente-Maritime),1860,-1.1060433513400738,45.68740021660204
33553,Virsac,fr:Virsac,360,-0.4357395710864178,45.02528470910747
33321,Peujard,fr:Peujard,1101,-0.43148528023207433,45.04873942997044
33183,Gauriaguet,fr:Gauriaguet,542,-0.39782855698641956,45.044349783800925
17199,Jussas,fr:Jussas,917,-0.35619079401058623,45.276402670841534
17130,Coux,fr:Coux (Charente-Maritime),1329,-0.4069532358317066,45.317938863746996
17092,Chartuzac,fr:Chartuzac,241,-0.4164521162935293,45.33724184742782
17156,Expiremont,fr:Expiremont,573,-0.3770865139551654,45.33390667018222
33062,Bonzac,fr:Bonzac,761,-0.2203581105655082,45.00307186721986
33442,Saint-Martin-de-Laye,fr:Saint-Martin-de-Laye,956,-0.23416564897213688,45.03376224797756
33362,Sablons,fr:Sablons (Gironde),1179,-0.185983555758944,45.025445050310694
33198,Guîtres,fr:Guîtres,497,-0.18897779551599603,45.04632871325599
33138,Coutras,fr:Coutras,3376,-0.11076398927106436,45.039632348897904
33315,Les Peintures,fr:Les Peintures,1315,-0.0783523019329054,45.06408480832724
33332,Porchères,fr:Porchères,1325,0.0012566857326777859,45.03805532948718
33166,Le Fieu,fr:Le Fieu,1462,-0.03557108336518046,45.05733507817658
17386,Saint-Pierre-du-Palais,fr:Saint-Pierre-du-Palais,1299,-0.15035216622109754,45.161198829967276
17099,Chepniers,fr:Chepniers,2817,-0.33215513168588634,45.24997630047473
17243,Montlieu-la-Garde,fr:Montlieu-la-Garde,3190,-0.27524260260337374,45.23351603731408
17365,Saint-Martin-d'Ary,fr:Saint-Martin-d'Ary,864,-0.20313763289736872,45.21988481802111
17269,Orignolles,fr:Orignolles,1387,-0.23227702109637963,45.21514509009428
17433,Sousmoulins,fr:Sousmoulins,777,-0.3289990138129972,45.3082642098545
17281,Polignac,fr:Polignac (Charente-Maritime),470,-0.3057745957843505,45.28018208764912
17319,Sainte-Colombe,fr:Sainte-Colombe (Charente-Maritime),441,-0.27389021205680186,45.28187664005442
17282,Pommiers-Moulons,fr:Pommiers-Moulons,959,-0.35078747359143014,45.32848702313514
17287,Pouillac,fr:Pouillac,462,-0.25918955427679613,45.268423793404935
17378,Saint-Palais-de-Négrignac,fr:Saint-Palais-de-Négrignac,1884,-0.19567758925504244,45.2783117880589
17241,Montguyon,fr:Montguyon,1823,-0.1706074051567705,45.217300759906095
17055,Boscamnant,fr:Boscamnant,1410,-0.07076962131022321,45.19195233852477
16029,Bardenac,fr:Bardenac,805,-0.013066485754129322,45.30242415979572
16066,Brossac,fr:Brossac,2194,-0.0460064949136203,45.32311473262471
16256,Passirac,fr:Passirac,1471,-0.06524018111861875,45.34647779665298
